rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol
6295,6364064,K05271.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,5.24332,0.778,11.137,106.8,0.83,875,138.45
3467,10972902,K04692.02,Unknown,CANDIDATE,CANDIDATE,0.675,0,0,0,0,7.67208,0.523,3.451,75.1,0.72,875,138.74
855,8935810,K01395.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,6.23034,0.808,1.6493,1449.2,3.7,875,138.33
572,10157458,K01083.01,Kepler-764 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.33685,0.018,3.548,325.8,1.52,875,138.46
1019,5371776,K01557.01,Kepler-304 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.2957,0.267,1.8268,1745.7,2.81,875,138.38
8349,10659313,K06079.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,15.2493,1.077,3.82224,34565,45.92,875,138.77
8655,3849187,K04780.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,6.6018,0.204,2.624,213.4,1.25,875,138.25
474,3447722,K01198.01,Kepler-275 c,CONFIRMED,CANDIDATE,0.986,0,0,0,0,16.0883,0.648,5.731,597.8,3.42,875,138.64
5856,9602613,K02612.02,Unknown,CANDIDATE,CANDIDATE,0.952,0,0,0,0,7.573,0.411,2.645,30.2,0.53,875,138.36
466,6359320,K01127.02,Kepler-269 c,CONFIRMED,CANDIDATE,1,0,0,0,0,8.12809,0.357,3.727,224.1,1.39,875,138.51
4264,6137779,K04728.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,1,0,21.5325,0.5366,4.156,100.5,1.47,876,139.32
228,7663691,K00891.01,Kepler-715 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.0065,0.862,5.344,936.1,3.52,876,139.21
3212,5351250,K00408.01,Kepler-150 c,CONFIRMED,CANDIDATE,1,0,0,0,0,7.38198,0.096,3.1152,1433.8,3.42,876,138.88
616,4180280,K00144.01,Kepler-472 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.17625,0.715,3.6716,1360.1,3.07,876,139.48
81,2445129,K00793.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,10.3187,1.215,3.836,871.7,28.59,876,139.26
4362,4953173,K04676.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,31.1837,0.8319,6.14,139.8,3.21,876,139.27
1613,10844890,K01946.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,8.29483,0.932,2.7437,559.5,2.76,876,139.38
9116,6949550,K06795.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,7.84107,0.579,5.47901,342090,56.33,876,139.18
1579,4644952,K01805.01,Kepler-319 c,CONFIRMED,CANDIDATE,1,0,0,0,0,6.94136,0.871,1.8899,825,2.96,876,139.05
1830,5357545,K02219.01,Unknown,CANDIDATE,CANDIDATE,0.995,0,0,0,0,3.75729,0.586,0.9269,273.3,1.23,877,139.89
7282,11519226,K06087.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,22.1613,1.277,3.699,5259,69.44,877,139.67
8207,5021732,K06490.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,15.0395,0.998,5.39796,66877,51.71,877,139.95
932,6613006,K01223.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,7.38883,0.799,5.62857,13064,10.66,877,139.94
6247,3763724,K05008.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,225.434,0.537,13.02,421.1,2.39,878,141.6
477,3447722,K01198.04,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,1.00862,0.537,0.91,421.1,2.39,878,141.6
6245,3757521,K05006.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,126.515,0.537,2.15,421.1,2.39,878,141.6
5154,5114623,K03827.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,1,0,0,389.281,0.537,12.52,421.1,2.39,878,141.6
9486,9899345,K07973.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1.33199,0.537,4.33,421.1,2.39,878,141.6
4843,7212066,K03610.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,1,0,0,1.92027,0.537,2.65,421.1,2.39,878,141.6
5954,5440435,K05166.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,78.0406,0.537,2.15,421.1,2.39,878,141.6
5998,2158460,K04932.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,19.1279,0.537,2,421.1,2.39,878,141.6
4033,11296045,K04396.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,46.0772,0.537,3.03,421.1,2.39,878,141.6
7772,11709022,K07474.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.719573,0.537,1.79,421.1,2.39,878,145.63
5986,5547424,K05177.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,276.542,0.537,7.76,421.1,2.39,878,141.6
9065,10462462,K08013.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,0.855816,0.537,10.27,421.1,2.39,878,141.6
5978,4246343,K05051.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,139.542,0.537,3.42,421.1,2.39,878,141.6
7653,9581498,K07194.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,10.5488,0.537,1.17,421.1,2.39,878,141.6
4830,7032421,K01747.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,1,0.566834,0.537,0.75,421.1,2.39,878,141.6
7784,4587448,K06430.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,2.23416,0.537,2.12,421.1,2.39,878,2156.64
5963,6522124,K05292.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,43.6001,0.537,1.48,421.1,2.39,878,141.6
3591,10419797,K04073.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,87.1406,0.537,18.11,421.1,2.39,878,11.37
3244,8019043,K06048.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,0.804895,0.537,0.92,421.1,2.39,878,141.6
5966,6526377,K05295.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,1.39509,0.537,2.09,421.1,2.39,878,105390
8211,5633259,K06610.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,315.077,0.537,10.31,421.1,2.39,878,141.6
6209,5032842,K05118.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,18.4078,0.537,1.55,421.1,2.39,878,141.6
7685,5215508,K06542.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,0.886744,0.537,3.16,421.1,2.39,878,141.6
3621,5446285,K00142.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,339.429,0.537,7.5,421.1,2.39,878,141.6
6122,5942112,K05210.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,125.958,0.537,8.63,421.1,2.39,878,141.6
6134,7011044,K05342.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,25.5024,0.537,1.8,421.1,2.39,878,141.6
6137,3242039,K04969.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,59.1438,0.537,1.74,421.1,2.39,878,141.6
6084,2861126,K04957.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,105.521,0.537,2.52,421.1,2.39,878,141.6
6108,2992634,K04960.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,47.8228,0.537,1.19,421.1,2.39,878,141.6
6090,4740375,K05080.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,471.951,0.537,5.03,421.1,2.39,878,141.6
7754,7976435,K06946.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,3.33287,0.537,7.13,421.1,2.39,878,141.6
6083,2850321,K04956.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,25.2219,0.537,14.84,421.1,2.39,878,101.29
4164,3953173,K04493.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,2.41796,0.145,2.727,100.5,0.53,878,140.54
5082,3662838,K00302.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,1,0,0,53.3442,0.537,3.62,421.1,2.39,878,141.6
6202,3554819,K04993.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,43.2279,0.537,1.39,421.1,2.39,878,141.6
6204,3632330,K04995.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,63.1238,0.537,1.87,421.1,2.39,878,141.6
6205,3641216,K04996.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,358.545,0.537,11.46,421.1,2.39,878,141.6
527,1027438,K01010.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,110.616,0.537,5,421.1,2.39,878,141.6
965,7363829,K01356.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,384.026,0.537,14.56,421.1,2.39,878,141.6
6189,5006817,K05112.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,94.8181,0.537,83.31,421.1,2.39,878,112.85
6161,3428359,K04979.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,77.6697,0.537,3.01,421.1,2.39,878,141.6
6167,4917658,K05103.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,586.917,0.537,5.32,421.1,2.39,878,141.6
6004,4281700,K05056.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,222.849,0.537,2.43,421.1,2.39,878,141.6
8219,6629156,K06747.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.715382,0.537,5,421.1,2.39,878,7377.38
2724,6388770,K03035.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,21.342,0.537,10.73,421.1,2.39,878,105.86
556,8349405,K01149.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,7.16883,0.537,1.29,421.1,2.39,878,141.6
493,8386035,K01136.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,1.63485,0.537,6.11,421.1,2.39,878,17098.4
6062,4647949,K05074.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,45.4181,0.537,5.3,421.1,2.39,878,141.6
491,8414907,K01134.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,200.611,0.537,7.13,421.1,2.39,878,141.6
8161,6610433,K06744.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.920987,0.537,2.04,421.1,2.39,878,27890.5
6020,6635813,K05309.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,141.006,0.537,3,421.1,2.39,878,141.6
6030,4459503,K05062.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,260.311,0.537,3.23,421.1,2.39,878,141.6
6082,2836076,K04955.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,528.08,0.537,3.49,421.1,2.39,878,141.6
6065,5709014,K05194.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,287.466,0.537,9.06,421.1,2.39,878,141.6
7758,8713828,K07080.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,1.25452,0.537,2.64,421.1,2.39,878,141.6
8989,9142714,K07928.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,1.12626,0.537,3.62,421.1,2.39,878,141.6
8130,12365015,K07528.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,0.595865,0.537,1.5,421.1,2.39,878,931.51
4803,3098843,K03376.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,1,0,179.85,0.537,2.95,421.1,2.39,878,141.6
6068,5779606,K05197.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,1,0,142.204,0.537,3,421.1,2.39,878,141.6
6223,3646515,K05000.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,249.614,0.537,3.2,421.1,2.39,878,141.6
6080,2710101,K04952.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,28.8801,0.537,1.35,421.1,2.39,878,141.6
9037,10407191,K08011.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,0.934207,0.537,3.5,421.1,2.39,878,141.6
8148,5000179,K06485.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,3.63293,0.537,2.3,421.1,2.39,878,10830.2
5471,10963242,K01312.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,31.2461,0.537,4.76,421.1,2.39,878,141.6
4034,11296045,K04396.03,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,42.6242,0.537,1.47,421.1,2.39,878,141.6
5360,3534118,K03641.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0,178.45,0.537,12.86,421.1,2.39,878,141.6
7938,9852050,K07240.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,0.942422,0.537,1.89,421.1,2.39,878,141.6
358,3235672,K01109.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,6.72108,0.537,7.46,421.1,2.39,878,141.6
5727,10223615,K00065.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,27.2547,0.537,0.73,421.1,2.39,878,141.6
5728,3342463,K00383.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,34.1079,0.537,4.1,421.1,2.39,878,141.6
5364,12216706,K03644.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,1,0,0,0.735538,0.537,2,421.1,2.39,878,141.6
5629,8501062,K02176.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,24.4021,0.537,12.57,421.1,2.39,878,141.6
7941,10736489,K07368.01,Unknown,CANDIDATE,CANDIDATE,1,0,0,0,0,6.84294,0.537,2.8,421.1,2.39,878,99.24
997,9970525,K00154.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,30.0091,0.537,3.15,421.1,2.39,878,141.6
5367,8365739,K03722.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.207,0,1,0,0,2.3892,0.537,3.15,421.1,2.39,878,752.42
330,6209637,K01046.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,0.734525,0.537,6.7,421.1,2.39,878,141.6
5751,10216045,K00594.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,16.8895,0.537,3.41,421.1,2.39,878,141.6
5749,7436215,K00885.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,25.5855,0.537,2.28,421.1,2.39,878,141.6
5752,8846163,K00962.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,26.7789,0.537,3.12,421.1,2.39,878,141.6
5753,12366681,K00973.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,13.3339,0.537,6.51,421.1,2.39,878,141.6
5729,6680177,K00860.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,16.6147,0.537,2.77,421.1,2.39,878,141.6
5004,5282049,K01545.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,0,5.9104,0.537,3.85,421.1,2.39,878,141.6
5345,8719324,K03716.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,10.2334,0.537,7.55,421.1,2.39,878,141.6
5748,7351237,K00879.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,25.6438,0.537,5.05,421.1,2.39,878,141.6
5746,6681233,K00562.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,32.6329,0.537,3.08,421.1,2.39,878,141.6
5747,7296438,K00364.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,173.929,0.537,2.64,421.1,2.39,878,141.6
8075,7008149,K02918.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,1,0,0.515541,0.537,0.87,421.1,2.39,878,141.6
8057,9932197,K07255.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,86.9543,0.537,12.11,421.1,2.39,878,141.6
8038,7281410,K06855.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,1,0.566811,0.537,2.06,421.1,2.39,878,141.6
5493,5110683,K02334.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,12.5345,0.537,6.02,421.1,2.39,878,141.6
5514,10336927,K02394.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,134.763,0.537,8.77,421.1,2.39,878,141.6
5517,12470954,K00439.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,5.40534,0.537,2.32,421.1,2.39,878,141.6
9315,9588880,K07946.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.235,1,0,0,0,77.9762,0.537,2,421.1,2.39,878,141.6
3112,10294465,K00595.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,199.998,0.537,3.43,421.1,2.39,878,141.6
5472,9150827,K01408.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,82.3721,0.537,6.35,421.1,2.39,878,141.6
5491,3962751,K02326.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,45.603,0.537,8.35,421.1,2.39,878,141.6
8195,8719324,K03716.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,10.2327,0.537,1.55,421.1,2.39,878,141.6
4971,5512513,K07730.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.09,0,1,0,0,0.774599,0.537,2.71,421.1,2.39,878,141.6
5592,8176019,K02843.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,187.513,0.537,8.05,421.1,2.39,878,141.6
7981,7280953,K06850.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,0.566802,0.537,1.22,421.1,2.39,878,392.81
9282,8527297,K08157.01,Unknown,CANDIDATE,CANDIDATE,0.638,0,0,0,0,0.5873,0.537,0.82,421.1,2.39,878,141.6
3039,11246364,K00539.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,200,0.537,7.27,421.1,2.39,878,141.6
8053,9906802,K07250.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,9.26148,0.537,1.77,421.1,2.39,878,141.6
3118,4384675,K00445.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,260.207,0.537,6.59,421.1,2.39,878,141.6
5410,9674592,K03729.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,6.87366,0.537,4.85,421.1,2.39,878,141.6
5538,10880007,K02502.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,86.7988,0.537,2.99,421.1,2.39,878,141.6
5556,10230571,K01926.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,123.115,0.537,17.24,421.1,2.39,878,141.6
5539,8418129,K02515.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,164.575,0.537,9.57,421.1,2.39,878,141.6
213,7708215,K00894.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,7.94262,0.942,6.703,1590.7,4.68,878,140.57
5928,5425908,K05161.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,289.77,0.537,3.19,421.1,2.39,878,141.6
8078,3544678,K06340.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,6.37622,0.537,2.24,421.1,2.39,878,168.45
5876,8161830,K03046.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,1.10119,0.537,5.2,421.1,2.39,878,141.6
5868,1725415,K02988.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,2.43731,0.537,1.89,421.1,2.39,878,141.6
5879,11551715,K03076.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,225.568,0.537,6.31,421.1,2.39,878,141.6
5882,6312171,K03079.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,92.5734,0.537,8.45,421.1,2.39,878,141.6
5883,10665043,K03080.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,185.01,0.537,17.96,421.1,2.39,878,141.6
7863,7135549,K06835.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,22.5005,0.537,7.44,421.1,2.39,878,141.6
5854,10812504,K02570.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,4.42968,0.537,1.96,421.1,2.39,878,141.6
5860,9823564,K02940.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,129.684,0.537,7.86,421.1,2.39,878,141.6
5857,7584650,K02631.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,3.95383,0.537,2.37,421.1,2.39,878,141.6
7868,8098515,K06965.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,1.2866,0.537,3.53,421.1,2.39,878,6865.96
5853,11074835,K02533.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,9.49361,0.537,6.52,421.1,2.39,878,141.6
5921,4063943,K05035.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,115.231,0.537,2.01,421.1,2.39,878,141.6
5917,3970397,K05031.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,34.3334,0.537,2.45,421.1,2.39,878,141.6
5926,5397106,K05159.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,440.651,0.537,4.07,421.1,2.39,878,141.6
5927,5425643,K05160.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,258.638,0.537,7.11,421.1,2.39,878,141.6
7854,6372268,K06698.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,5.22422,0.537,4.56,421.1,2.39,878,29.83
7845,5301955,K06560.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,0.683965,0.537,1.3,421.1,2.39,878,141.6
8119,9958053,K07263.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,2.73399,0.537,1.52,421.1,2.39,878,25373.9
8124,10982373,K07395.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,2.00281,0.537,1.22,421.1,2.39,878,15763.2
5900,5370944,K05154.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,0,0,0,35.401,0.537,1.75,421.1,2.39,878,141.6
7853,6368222,K06697.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,82.9706,0.537,8.22,421.1,2.39,878,141.6
5754,1996399,K01026.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,94.1063,0.537,17.21,421.1,2.39,878,141.6
5852,8753896,K02473.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,73.4574,0.537,5.28,421.1,2.39,878,141.6
7933,8953278,K07111.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,23.5992,0.537,2.05,421.1,2.39,878,141.6
5256,10268903,K03773.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.10398,0.537,0.74,421.1,2.39,878,105.8
5801,6387969,K01617.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,135.908,0.537,1.83,421.1,2.39,878,141.6
1091,7199906,K01739.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,220.657,0.537,7.82,421.1,2.39,878,141.6
5229,4751083,K03691.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,1,1,0,0,2.26632,0.537,3.16,421.1,2.39,878,141.6
8092,5552808,K06598.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,10.9521,0.537,1.5,421.1,2.39,878,141.6
5755,2697169,K01027.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,14.7127,0.537,4.21,421.1,2.39,878,141.6
5779,6678383,K00111.04,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,103.627,0.537,6.89,421.1,2.39,878,141.6
8079,3545626,K06341.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,9.78184,0.537,2.3,421.1,2.39,878,141.6
3184,8554498,K00005.02,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,7.05186,0.537,3.69,421.1,2.39,878,141.6
5849,3233043,K00966.02,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,7.76967,0.537,4.74,421.1,2.39,878,141.6
7870,8815279,K07094.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,13.5609,0.537,2.53,421.1,2.39,878,141.6
9456,9216810,K08179.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.207,1,0,0,0,138.629,0.537,4.93,421.1,2.39,878,141.6
5843,10601465,K02902.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,138.612,0.537,13.79,421.1,2.39,878,141.6
4888,3542574,K03628.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,3.4714,0.537,1.55,421.1,2.39,878,493.28
5829,10861608,K03118.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,174.96,0.537,5.23,421.1,2.39,878,141.6
7876,9726452,K07226.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,42.4845,0.537,4.16,421.1,2.39,878,141.6
8206,5021432,K06489.01,Unknown,CANDIDATE,CANDIDATE,0.334,0,0,0,0,14.0565,0.537,2.56,421.1,2.39,878,141.6
5838,10196493,K03149.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,9.81102,0.537,2.09,421.1,2.39,878,141.6
5836,5640511,K03139.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,0.636244,0.537,4,421.1,2.39,878,141.6
5837,7336093,K03143.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0.334,0,0,0,0,4.40402,0.537,2.41,421.1,2.39,878,141.6
3881,11616596,K04229.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,14.5894,0.537,15.54,421.1,2.39,878,102.46
8651,10253638,K07608.01,Unknown,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,7.45393,0.537,14.21,421.1,2.39,878,520.65
