rowid,kepoi_name,koi_period,koi_prad,koi_teq
7228,K06166.01,12.2064,0.0009936,-0.0009936
1504,K01860.02,12.2095,3.932e-05,-3.932e-05
2086,K02510.01,12.2142,0.0001869,-0.0001869
597,K01089.02,12.2183,1.128e-05,-1.128e-05
1596,K02022.02,12.2476,0.0002309,-0.0002309
7278,K03371.02,12.2538,8.837e-05,-8.837e-05
1130,K00190.01,12.2649,3.001e-06,-3.001e-06
7390,K04716.02,12.2671,3.5205e-05,-3.5205e-05
4597,K03261.01,12.2706,6.863e-05,-6.863e-05
2252,K00250.01,12.283,8.001e-06,-8.001e-06
2778,K00394.01,12.2835,5.913e-05,-5.913e-05
2320,K02926.01,12.2855,9.246e-05,-9.246e-05
1708,K02181.01,12.2885,0.0001092,-0.0001092
995,K01236.02,12.3097,4.786e-05,-4.786e-05
3900,K02442.02,12.3101,0.0001292,-0.0001292
7608,K07450.01,12.3144,7.97e-07,-7.97e-07
1722,K02113.02,12.3309,4.972e-05,-4.972e-05
643,K01102.01,12.3334,7.767e-05,-7.767e-05
1308,K01600.01,12.3656,5.915e-05,-5.915e-05
4737,K04832.01,12.3748,0.0003723,-0.0003723
2999,K00430.01,12.3765,1.383e-05,-1.383e-05
742,K01316.02,12.3768,3.5205e-05,-3.5205e-05
3349,K00547.03,12.386,0.0001587,-0.0001587
70,K00785.01,12.3936,3.932e-05,-3.932e-05
3275,K00570.01,12.3989,3.344e-05,-3.344e-05
4322,K04666.01,12.4019,0.0002695,-0.0002695
299,K00934.02,12.4122,5.712e-05,-5.712e-05
2009,K02488.01,12.4129,9.937e-05,-9.937e-05
3616,K04155.01,12.4222,3.5205e-05,-3.5205e-05
8877,K06571.01,12.4225,0.001235,-0.001235
8636,K06007.01,12.4228,0.0009303,-0.0009303
7971,K06583.01,12.4232,0.000499,-0.000499
7084,K06131.01,12.4237,0.0007974,-0.0007974
8560,K06558.01,12.424,0.0008546,-0.0008546
7025,K06013.01,12.4244,0.0008559,-0.0008559
3798,K02505.02,12.4247,0.0002941,-0.0002941
5679,K04006.01,12.4247,0.000357,-0.000357
8761,K06010.01,12.4247,0.0002457,-0.0002457
6936,K03956.02,12.425,0.0003793,-0.0003793
7003,K06006.01,12.425,0.0003176,-0.0003176
6993,K04323.02,12.425,3.5205e-05,-3.5205e-05
3891,K04368.01,12.4253,0.0004776,-0.0004776
7001,K06004.01,12.4253,0.0003681,-0.0003681
8025,K06584.01,12.4254,0.0002692,-0.0002692
7002,K06005.01,12.4254,0.0003602,-0.0003602
8028,K06587.01,12.4254,0.0003351,-0.0003351
5593,K03988.01,12.4255,0.0003345,-0.0003345
7082,K06128.01,12.4256,9.417e-05,-9.417e-05
8026,K06585.01,12.4256,7.715e-05,-7.715e-05
7023,K06011.01,12.4256,0.0005996,-0.0005996
5474,K03965.01,12.4256,3.5205e-05,-3.5205e-05
4744,K03504.01,12.4256,3.5205e-05,-3.5205e-05
8027,K06586.01,12.4257,0.0001374,-0.0001374
7000,K06003.01,12.4258,0.0003239,-0.0003239
6999,K06002.01,12.4258,0.0002465,-0.0002465
2590,K02911.01,12.4258,0.0001749,-0.0001749
2285,K02478.01,12.4259,3.5205e-05,-3.5205e-05
3703,K04110.01,12.4259,0.0003119,-0.0003119
8831,K06129.01,12.4259,4.636e-05,-4.636e-05
5010,K03485.01,12.4259,3.5205e-05,-3.5205e-05
5477,K03967.02,12.426,0.0002107,-0.0002107
5476,K03967.01,12.426,0.0001767,-0.0001767
4742,K03502.01,12.4261,0.0001077,-0.0001077
7024,K06012.01,12.4262,0.0003484,-0.0003484
5204,K03914.01,12.4262,9.609e-05,-9.609e-05
7911,K06573.01,12.4262,0.0003848,-0.0003848
7022,K06009.01,12.4263,0.0003017,-0.0003017
7021,K06008.01,12.4265,0.0005864,-0.0005864
7910,K06572.01,12.4269,0.0002592,-0.0002592
5982,K05173.01,12.4271,0.0002806,-0.0002806
6937,K04000.02,12.4271,0.001117,-0.001117
5981,K05172.01,12.4276,0.0006588,-0.0006588
5083,K03499.01,12.4281,0.000379,-0.000379
3952,K04314.01,12.4286,0.0003203,-0.0003203
6998,K06001.01,12.4288,0.0004875,-0.0004875
6997,K06000.01,12.4297,0.0004724,-0.0004724
4897,K03462.01,12.4327,0.0003134,-0.0003134
3573,K04135.01,12.4352,3.5205e-05,-3.5205e-05
1406,K01904.01,12.4393,5.267e-05,-5.267e-05
4169,K00701.05,12.4418,0.0001763,-0.0001763
4700,K04895.01,12.4606,0.0002109,-0.0002109
1747,K00232.01,12.466,5.544e-06,-5.544e-06
8015,K06329.01,12.4701,0.0001809,-0.0001809
2234,K02618.01,12.4912,7.771e-05,-7.771e-05
856,K00166.01,12.4934,1.236e-05,-1.236e-05
8396,K07038.01,12.4964,0.0002213,-0.0002213
8861,K06137.01,12.4971,0.0001533,-0.0001533
5030,K03420.02,12.5015,0.0001535,-0.0001535
1753,K02279.02,12.5095,7.469e-05,-7.469e-05
1374,K02038.02,12.5135,6.151e-05,-6.151e-05
1948,K02168.02,12.5161,8.369e-05,-8.369e-05
563,K00949.01,12.5325,2.23e-05,-2.23e-05
5493,K02334.01,12.5345,3.5205e-05,-3.5205e-05
8539,K06849.01,12.5447,5.634e-05,-5.634e-05
1425,K01908.01,12.5511,3.528e-05,-3.528e-05
3233,K00408.02,12.561,2.653e-05,-2.653e-05
1973,K02555.01,12.5723,0.000195,-0.000195
6201,K04992.01,12.5747,0.0001269,-0.0001269
6182,K04987.01,12.5749,0.0002383,-0.0002383
2467,K00270.01,12.5823,2.736e-05,-2.736e-05
8628,K06647.01,12.5917,5.06e-07,-5.06e-07
4302,K03188.01,12.6076,3.5205e-05,-3.5205e-05
79,K00791.01,12.6119,6.65e-06,-6.65e-06
2719,K00392.02,12.612,0.0002983,-0.0002983
4765,K03506.01,12.6253,3.781e-05,-3.781e-05
6726,K05762.01,12.6306,8.928e-05,-8.928e-05
4335,K04530.01,12.6362,0.0001985,-0.0001985
8439,K06632.01,12.6433,6.79e-07,-6.79e-07
925,K01413.01,12.645,9.977e-05,-9.977e-05
8714,K01522.02,12.6549,0.000174,-0.000174
4807,K03444.01,12.6714,9.149e-05,-9.149e-05
1111,K01764.01,12.6817,6.762e-06,-6.762e-06
4581,K03329.01,12.6878,0.0002194,-0.0002194
235,K00124.01,12.691,2.298e-05,-2.298e-05
983,K01301.01,12.6991,4.307e-05,-4.307e-05
3286,K00473.01,12.7064,1.923e-05,-1.923e-05
6692,K05750.01,12.7137,9.93e-05,-9.93e-05
631,K00959.01,12.7138,2.6e-07,-2.6e-07
7017,K06209.01,12.7144,0.0001112,-0.0001112
155,K00842.01,12.7181,2.324e-05,-2.324e-05
3384,K00698.01,12.7187,1.817e-06,-1.817e-06
4767,K01803.02,12.7203,3.5205e-05,-3.5205e-05
1983,K00244.01,12.7204,2.282e-06,-2.282e-06
1054,K01728.01,12.7319,2.414e-05,-2.414e-05
230,K00901.01,12.7326,4.397e-06,-4.397e-06
2070,K02581.01,12.7372,0.0001298,-0.0001298
1428,K01909.01,12.758,3.687e-05,-3.687e-05
3295,K00520.01,12.7593,1.877e-05,-1.877e-05
1381,K01832.02,12.7622,5.548e-05,-5.548e-05
6956,K06191.02,12.7714,0.0002123,-0.0002123
1943,K00222.02,12.7945,2.615e-05,-2.615e-05
1472,K01992.01,12.7983,6.108e-05,-6.108e-05
2535,K00041.01,12.8159,1.945e-05,-1.945e-05
7775,K07480.01,12.8177,0.0002311,-0.0002311
8297,K07557.01,12.8225,9.856e-05,-9.856e-05
7368,K07017.01,12.8233,7.73e-07,-7.73e-07
2941,K00522.01,12.8299,1.599e-05,-1.599e-05
2817,K00339.02,12.8345,3.995e-05,-3.995e-05
8537,K02232.02,12.8349,0.0001206,-0.0001206
7571,K06524.01,12.8517,1.316e-06,-1.316e-06
4289,K04452.01,12.8576,9.503e-05,-9.503e-05
3490,K00614.01,12.8747,4.38e-06,-4.38e-06
1222,K01589.02,12.8829,6.888e-05,-6.888e-05
1243,K01590.01,12.8901,6.012e-05,-6.012e-05
5227,K03690.01,12.893,5.268e-06,-5.268e-06
5580,K01963.01,12.8962,3.634e-05,-3.634e-05
5027,K03347.01,12.9024,8.403e-05,-8.403e-05
9060,K02413.01,12.9047,7.137e-05,-7.137e-05
3138,K00602.01,12.9139,4.319e-05,-4.319e-05
2857,K00346.01,12.9249,2.246e-05,-2.246e-05
8687,K07617.01,12.9285,0.0001378,-0.0001378
195,K00871.01,12.9407,3.352e-06,-3.352e-06
1817,K02371.01,12.9412,7.239e-05,-7.239e-05
2091,K02587.01,12.9463,0.000293,-0.000293
8445,K06925.01,12.9489,0.0001853,-0.0001853
1558,K01798.01,12.9647,4.189e-06,-4.189e-06
1200,K01530.01,12.9849,3.249e-05,-3.249e-05
2879,K00350.01,12.9907,2.298e-05,-2.298e-05
383,K01115.01,12.992,5.157e-05,-5.157e-05
3854,K04428.01,13.0029,7.481e-05,-7.481e-05
4601,K03264.01,13.0152,0.0001395,-0.0001395
3130,K00550.01,13.0236,3.206e-05,-3.206e-05
867,K00157.01,13.0249,1.263e-05,-1.263e-05
5695,K03936.02,13.0268,4.361e-05,-4.361e-05
2148,K02523.01,13.0314,0.0001042,-0.0001042
7272,K06178.01,13.0327,0.00015,-0.00015
6460,K05691.01,13.0366,0.0001457,-0.0001457
7413,K06765.01,13.0561,0.0001789,-0.0001789
4086,K02498.02,13.06,0.0001119,-0.0001119
455,K00993.02,13.0608,0.0001053,-0.0001053
3582,K04069.01,13.0624,7.124e-05,-7.124e-05
8486,K00171.02,13.0714,4.048e-05,-4.048e-05
1160,K01576.02,13.0842,2.609e-05,-2.609e-05
4373,K07678.01,13.0915,0.0001284,-0.0001284
1600,K01809.01,13.0939,1.61e-05,-1.61e-05
345,K00972.01,13.119,6.039e-06,-6.039e-06
1459,K02053.01,13.1216,4.483e-05,-4.483e-05
3822,K04287.01,13.123,9.292e-05,-9.292e-05
3476,K00664.01,13.1375,4.125e-05,-4.125e-05
2740,K00385.01,13.145,3.118e-05,-3.118e-05
1863,K02149.01,13.1514,7.976e-05,-7.976e-05
7444,K07432.01,13.1538,0.0005267,-0.0005267
7752,K06944.01,13.1748,7.11e-07,-7.11e-07
3435,K00707.04,13.1756,3.611e-05,-3.611e-05
2681,K03025.01,13.1829,0.0001074,-0.0001074
3079,K00497.01,13.1932,3.205e-05,-3.205e-05
565,K00951.01,13.1972,1.212e-05,-1.212e-05
604,K01160.01,13.2141,3.701e-05,-3.701e-05
812,K00165.01,13.2218,1.342e-05,-1.342e-05
4876,K03459.01,13.2226,0.0001685,-0.0001685
1358,K01830.01,13.2271,2.728e-05,-2.728e-05
4598,K03262.01,13.2275,0.0001326,-0.0001326
7893,K01106.03,13.2298,0.0002783,-0.0002783
138,K00834.02,13.2335,4.503e-05,-4.503e-05
1498,K02067.01,13.245,4.677e-05,-4.677e-05
3237,K00409.01,13.2493,1.872e-05,-1.872e-05
2800,K02972.01,13.2511,0.000202,-0.000202
8397,K07042.01,13.2541,7.33e-07,-7.33e-07
847,K01276.02,13.2608,9.795e-05,-9.795e-05
5737,K02251.01,13.2626,7.125e-05,-7.125e-05
2794,K00333.01,13.2854,7.824e-05,-7.824e-05
3400,K00738.02,13.2869,2.775e-05,-2.775e-05
4435,K04838.01,13.2965,0.0004073,-0.0004073
2226,K02466.02,13.2971,0.0001073,-0.0001073
2585,K02837.01,13.3219,8.415e-05,-8.415e-05
2262,K02403.01,13.3235,9.754e-05,-9.754e-05
899,K01404.01,13.3239,4.715e-05,-4.715e-05
2052,K02578.01,13.3309,3.699e-05,-3.699e-05
5753,K00973.01,13.3339,3.5205e-05,-3.5205e-05
3278,K00571.02,13.343,2.57e-05,-2.57e-05
970,K01420.01,13.3515,1.616e-05,-1.616e-05
1726,K02117.01,13.3602,5.956e-05,-5.956e-05
2144,K00245.03,13.3669,0.0003599,-0.0003599
2163,K02451.01,13.375,4.819e-05,-4.819e-05
5736,K02249.01,13.3794,8.93e-05,-8.93e-05
1719,K02352.01,13.3916,5.939e-05,-5.939e-05
3864,K04295.01,13.3998,0.0001208,-0.0001208
6078,K05318.01,13.4256,0.0003027,-0.0003027
8388,K06777.01,13.445,0.0001261,-0.0001261
361,K00151.01,13.4472,1.247e-05,-1.247e-05
1572,K01939.01,13.4747,4.462e-05,-4.462e-05
431,K00152.03,13.4846,2.3e-05,-2.3e-05
7822,K07224.01,13.4959,0.0002598,-0.0002598
8164,K06872.01,13.5165,0.0003793,-0.0003793
1337,K01825.01,13.5225,7.447e-05,-7.447e-05
1653,K02252.01,13.5395,8.81e-05,-8.81e-05
3094,K00442.01,13.5406,3.461e-05,-3.461e-05
3269,K00516.01,13.542,6.35e-05,-6.35e-05
5192,K03758.01,13.5421,3.16e-05,-3.16e-05
4460,K03304.01,13.5438,1.729e-05,-1.729e-05
421,K01119.02,13.5548,7.92e-05,-7.92e-05
7870,K07094.01,13.5609,3.5205e-05,-3.5205e-05
2056,K02654.01,13.5631,0.0001434,-0.0001434
52,K00116.01,13.5708,1.585e-05,-1.585e-05
1597,K02023.01,13.5905,5.634e-05,-5.634e-05
7185,K06154.01,13.5994,3.5205e-05,-3.5205e-05
3622,K00255.02,13.6032,0.0001832,-0.0001832
176,K00858.01,13.6101,5.969e-06,-5.969e-06
3911,K02732.02,13.6117,8.495e-05,-8.495e-05
5890,K01599.02,13.6165,0.0001053,-0.0001053
2160,K02448.01,13.628,6.229e-05,-6.229e-05
8545,K07469.01,13.6395,1.973e-06,-1.973e-06
870,K01278.04,13.6397,0.0002304,-0.0002304
3059,K00541.01,13.6462,3.407e-05,-3.407e-05
4388,K04473.01,13.6471,0.0001843,-0.0001843
2931,K03003.01,13.6551,0.0001515,-0.0001515
9141,K08030.01,13.6678,3.5205e-05,-3.5205e-05
1780,K02356.01,13.6824,0.0001059,-0.0001059
8632,K07303.01,13.6837,4.62e-07,-4.62e-07
4730,K04760.01,13.6918,0.0001493,-0.0001493
7540,K07177.01,13.6918,2.57e-07,-2.57e-07
3167,K00456.01,13.6994,1.439e-05,-1.439e-05
2203,K02461.01,13.7122,6.013e-05,-6.013e-05
696,K01245.01,13.7194,4.912e-05,-4.912e-05
1233,K00172.01,13.7224,1.822e-05,-1.822e-05
3535,K00721.01,13.7246,4.917e-05,-4.917e-05
1877,K02311.02,13.7255,3.5205e-05,-3.5205e-05
1528,K01930.01,13.7271,4.068e-05,-4.068e-05
9479,K03340.02,13.7281,0.0001463,-0.0001463
860,K01207.01,13.7347,4.209e-05,-4.209e-05
940,K00160.01,13.7381,2.002e-05,-2.002e-05
2624,K00285.01,13.7488,1.295e-05,-1.295e-05
732,K01436.02,13.7513,6.486e-05,-6.486e-05
1104,K01569.01,13.7521,3.401e-05,-3.401e-05
3147,K00505.01,13.7671,2.982e-05,-2.982e-05
3496,K00668.01,13.7797,1.409e-06,-1.409e-06
2671,K00314.01,13.7811,1.027e-05,-1.027e-05
7833,K06304.01,13.7825,2.072e-06,-2.072e-06
2313,K02848.01,13.7873,0.000102,-0.000102
7216,K06066.01,13.7875,4.91e-07,-4.91e-07
8107,K06993.01,13.8086,0.0002389,-0.0002389
247,K00900.01,13.8102,2.968e-05,-2.968e-05
2008,K00247.01,13.815,2.515e-05,-2.515e-05
3063,K00542.02,13.8173,9.263e-05,-9.263e-05
1738,K00241.01,13.8214,2.223e-05,-2.223e-05
4540,K03318.01,13.8354,0.0002748,-0.0002748
2418,K02942.01,13.843,9.079e-05,-9.079e-05
4022,K04191.01,13.8453,0.0001489,-0.0001489
2423,K00277.02,13.8498,5.364e-05,-5.364e-05
7719,K07468.01,13.8603,0.0003979,-0.0003979
7560,K06267.01,13.8911,0.0002016,-0.0002016
2761,K00387.01,13.8996,1.541e-05,-1.541e-05
2157,K02377.01,13.9034,0.0001007,-0.0001007
9175,K02906.01,13.9094,0.0001661,-0.0001661
5099,K03430.01,13.9248,0.0001801,-0.0001801
1306,K01598.03,13.9307,7.526e-05,-7.526e-05
1066,K01616.01,13.9329,4.459e-05,-4.459e-05
3875,K04442.01,13.9482,0.00023,-0.00023
2973,K04288.04,13.951,0.0001968,-0.0001968
1544,K01867.02,13.9695,2.153e-05,-2.153e-05
1362,K01831.04,13.9795,3.917e-05,-3.917e-05
3271,K00518.01,13.9818,1.478e-05,-1.478e-05
7510,K06387.01,13.9959,1.71e-05,-1.71e-05
6432,K05685.01,14.0019,0.0001819,-0.0001819
682,K00162.01,14.0064,1.731e-05,-1.731e-05
2392,K02790.01,14.0095,6.676e-05,-6.676e-05
2612,K00362.01,14.0225,1.166e-06,-1.166e-06
2284,K02477.01,14.0263,3.997e-05,-3.997e-05
4875,K03458.01,14.0329,0.0002907,-0.0002907
3041,K00587.01,14.0349,2.387e-05,-2.387e-05
2684,K03099.01,14.0498,8.992e-05,-8.992e-05
4854,K03455.01,14.0546,0.0001607,-0.0001607
8206,K06489.01,14.0565,3.5205e-05,-3.5205e-05
1332,K02032.01,14.0797,3.103e-05,-3.103e-05
4118,K04624.01,14.0802,0.0003568,-0.0003568
8363,K06663.01,14.0868,2.251e-06,-2.251e-06
1575,K02019.01,14.0883,5.244e-05,-5.244e-05
5792,K02061.01,14.0926,3.5205e-05,-3.5205e-05
9294,K07272.01,14.1011,0.0003829,-0.0003829
4192,K04569.01,14.1167,0.0005142,-0.0005142
4585,K03332.01,14.1268,2.209e-05,-2.209e-05
4728,K03295.01,14.1281,6.406e-05,-6.406e-05
494,K01203.02,14.1285,6.647e-05,-6.647e-05
799,K01264.01,14.1318,4.462e-05,-4.462e-05
4954,K06256.01,14.1371,0.0001584,-0.0001584
6907,K03444.04,14.1502,0.0001312,-0.0001312
423,K01121.01,14.154,2.024e-06,-2.024e-06
4918,K03399.01,14.154,8.078e-05,-8.078e-05
8247,K00566.02,14.1574,0.0002273,-0.0002273
4735,K03213.01,14.1585,8.883e-05,-8.883e-05
1058,K01499.01,14.164,2.467e-05,-2.467e-05
2807,K00287.01,14.171,4.793e-06,-4.793e-06
781,K01262.01,14.171,2.115e-05,-2.115e-05
1735,K02278.01,14.1722,5.555e-05,-5.555e-05
76,K00789.01,14.1798,0.0001643,-0.0001643
5450,K03662.01,14.1802,7.688e-06,-7.688e-06
4621,K03267.01,14.196,0.00012,-0.00012
8819,K07181.01,14.1998,1.79e-06,-1.79e-06
4571,K04867.01,14.2005,0.0002108,-0.0002108
1313,K01710.01,14.2044,6.285e-05,-6.285e-05
6965,K04103.02,14.2378,0.0003188,-0.0003188
2685,K03101.01,14.2563,0.0001743,-0.0001743
3765,K04409.01,14.2652,0.0001062,-0.0001062
6384,K05418.01,14.2673,0.0002308,-0.0002308
4851,K03387.01,14.2821,0.0001594,-0.0001594
3472,K00610.01,14.2823,2.82e-05,-2.82e-05
1649,K01889.01,14.3052,4.815e-05,-4.815e-05
8921,K06725.01,14.3132,7.8e-07,-7.8e-07
4565,K03323.01,14.3196,0.000144,-0.000144
5382,K03646.01,14.3239,5.415e-06,-5.415e-06
998,K01237.01,14.3241,4.289e-05,-4.289e-05
9444,K07963.01,14.34,0.00035,-0.00035
8064,K07390.01,14.361,1.962e-06,-1.962e-06
1784,K02131.01,14.3627,6.904e-05,-6.904e-05
5980,K05053.01,14.3642,0.0002665,-0.0002665
889,K01279.01,14.3746,3.311e-05,-3.311e-05
1495,K02002.01,14.375,8.684e-05,-8.684e-05
2366,K02714.01,14.3832,8.624e-05,-8.624e-05
2877,K00349.01,14.3868,1.676e-05,-1.676e-05
5733,K01995.01,14.3872,2.344e-05,-2.344e-05
9111,K08233.01,14.3954,0.0005978,-0.0005978
3445,K00661.01,14.4009,4.043e-05,-4.043e-05
920,K01347.01,14.4059,9.74e-07,-9.74e-07
2497,K02680.01,14.4079,0.0001561,-0.0001561
2323,K02707.02,14.4253,0.0001002,-0.0001002
5025,K03346.01,14.4274,9.101e-05,-9.101e-05
2174,K02604.01,14.4335,8.215e-05,-8.215e-05
2314,K00271.03,14.4359,6.195e-05,-6.195e-05
9246,K07150.01,14.4431,1.654e-06,-1.654e-06
5885,K03096.01,14.454,0.0001784,-0.0001784
8341,K07236.01,14.4618,0.0003602,-0.0003602
5248,K03920.01,14.4699,8.973e-05,-8.973e-05
3322,K00628.01,14.4858,2.48e-05,-2.48e-05
153,K00853.02,14.4965,6.36e-05,-6.36e-05
3388,K00737.01,14.4984,1.349e-05,-1.349e-05
6266,K02473.03,14.5124,0.000284,-0.000284
7097,K00750.03,14.5167,0.0001564,-0.0001564
6246,K05007.01,14.5168,0.0002299,-0.0002299
1561,K01801.01,14.5324,9.627e-05,-9.627e-05
5097,K03363.01,14.5326,4.381e-05,-4.381e-05
904,K01408.01,14.5341,5.022e-05,-5.022e-05
5699,K03940.01,14.5368,3.698e-05,-3.698e-05
5393,K03803.01,14.5417,3.829e-05,-3.829e-05
4741,K03501.01,14.5418,9e-06,-9e-06
863,K01210.01,14.5539,9.874e-05,-9.874e-05
6457,K05688.01,14.5555,0.0001733,-0.0001733
4783,K03438.01,14.5566,0.0001222,-0.0001222
7359,K06756.01,14.5567,0.0001012,-0.0001012
578,K00149.01,14.5573,1.395e-05,-1.395e-05
615,K01031.01,14.5599,0.0001612,-0.0001612
8507,K01636.02,14.5862,0.0003004,-0.0003004
3558,K00626.01,14.5865,2.849e-05,-2.849e-05
661,K01360.02,14.5893,4.34e-05,-4.34e-05
3881,K04229.01,14.5894,3.5205e-05,-3.5205e-05
7526,K06781.01,14.5909,0.0002285,-0.0002285
2781,K00396.01,14.5915,8.901e-06,-8.901e-06
2132,K02595.02,14.6135,0.0001556,-0.0001556
1210,K01675.01,14.624,3.962e-05,-3.962e-05
3222,K00510.03,14.6271,6.553e-05,-6.553e-05
758,K01258.02,14.6461,7.959e-05,-7.959e-05
7419,K06897.01,14.6495,0.0002539,-0.0002539
5431,K06326.01,14.658,3.06e-07,-3.06e-07
8805,K06842.01,14.6658,1.321e-06,-1.321e-06
3398,K00700.03,14.6672,5.802e-05,-5.802e-05
7209,K06251.01,14.6677,1.275e-05,-1.275e-05
3486,K00717.01,14.7075,3.674e-05,-3.674e-05
3608,K04149.02,14.7086,0.0002091,-0.0002091
5755,K01027.01,14.7127,3.5205e-05,-3.5205e-05
4111,K04551.01,14.7179,0.0002465,-0.0002465
4676,K04820.01,14.7401,0.0002296,-0.0002296
4190,K04567.01,14.7443,0.0002984,-0.0002984
120,K00117.01,14.7491,2.174e-05,-2.174e-05
3930,K04500.03,14.751,0.0001803,-0.0001803
2327,K02768.02,14.7512,0.000204,-0.000204
7429,K07163.01,14.7595,1.07e-06,-1.07e-06
7769,K07346.01,14.7629,1.61e-06,-1.61e-06
7633,K06664.01,14.7639,0.0002655,-0.0002655
4523,K03326.01,14.7782,1.795e-05,-1.795e-05
3320,K00730.01,14.7877,5.584e-05,-5.584e-05
2129,K02593.01,14.7966,0.0001258,-0.0001258
7861,K06831.01,14.7972,4.11e-07,-4.11e-07
1620,K01814.01,14.8008,4.039e-05,-4.039e-05
3971,K04318.01,14.8163,0.0002631,-0.0002631
2063,K02503.01,14.8201,0.0001119,-0.0001119
1892,K02229.01,14.8334,8.043e-05,-8.043e-05
8065,K07517.01,14.8442,6.03e-07,-6.03e-07
5429,K01932.02,14.8445,0.0002121,-0.0002121
3375,K00641.01,14.8519,2.754e-05,-2.754e-05
7806,K06950.01,14.8544,7.89e-07,-7.89e-07
566,K00137.02,14.8589,3.808e-06,-3.808e-06
407,K01194.02,14.8623,0.0001304,-0.0001304
2789,K03130.01,14.8638,0.0001155,-0.0001155
1689,K02179.01,14.8715,4.901e-05,-4.901e-05
1032,K01722.01,14.8784,0.0001347,-0.0001347
2461,K02729.01,14.8878,7.764e-05,-7.764e-05
3462,K00103.01,14.911,1.275e-05,-1.275e-05
1145,K01647.01,14.9703,8.269e-05,-8.269e-05
1806,K02137.01,14.9744,4.734e-05,-4.734e-05
1728,K02186.01,14.9797,6.325e-05,-6.325e-05
5007,K03415.01,15.022,0.0004154,-0.0004154
4763,K03437.01,15.0331,0.0001883,-0.0001883
1812,K02293.01,15.0337,6.423e-05,-6.423e-05
7276,K03090.02,15.0368,0.0001612,-0.0001612
1969,K00026.01,15.0395,1.112e-05,-1.112e-05
8207,K06490.01,15.0395,1.967e-06,-1.967e-06
1679,K02342.01,15.0447,0.0001181,-0.0001181
2017,K02642.01,15.0503,7.567e-05,-7.567e-05
2289,K02483.01,15.054,0.0001234,-0.0001234
707,K01432.02,15.0549,0.0001168,-0.0001168
4923,K03470.01,15.0618,0.0002645,-0.0002645
8142,K06348.01,15.0665,3.011e-06,-3.011e-06
364,K01179.01,15.0665,1.2e-05,-1.2e-05
841,K01455.01,15.0681,5.68e-06,-5.68e-06
8582,K04668.01,15.0728,3.845e-05,-3.845e-05
7412,K06762.01,15.0819,0.0003259,-0.0003259
2453,K00274.01,15.0896,4.664e-05,-4.664e-05
1489,K01922.02,15.0952,3.5205e-05,-3.5205e-05
8189,K07535.01,15.0998,7.87e-05,-7.87e-05
7650,K07063.01,15.1202,1.749e-06,-1.749e-06
1134,K01754.01,15.1359,6.155e-05,-6.155e-05
2379,K02946.01,15.1409,0.0001144,-0.0001144
4506,K03206.01,15.1516,0.0001979,-0.0001979
5465,K01953.01,15.1602,0.0001122,-0.0001122
2081,K02433.01,15.1622,0.000124,-0.000124
1327,K01955.01,15.1703,4.077e-05,-4.077e-05
6133,K05341.01,15.1858,4.29e-05,-4.29e-05
1697,K02345.01,15.1873,8.664e-05,-8.664e-05
780,K01261.02,15.1942,8.343e-05,-8.343e-05
6028,K04943.01,15.2024,0.0007521,-0.0007521
3260,K00413.01,15.229,2.092e-05,-2.092e-05
2751,K03123.01,15.2311,0.0001744,-0.0001744
599,K01091.01,15.2385,0.0001588,-0.0001588
8349,K06079.01,15.2493,2.731e-06,-2.731e-06
1330,K00168.02,15.2744,3.961e-05,-3.961e-05
3201,K00563.01,15.2847,6.404e-05,-6.404e-05
8495,K06435.01,15.2887,1.22e-06,-1.22e-06
3313,K00475.02,15.313,3.251e-05,-3.251e-05
8867,K06938.01,15.3276,2.367e-05,-2.367e-05
4990,K03482.01,15.3318,0.0002039,-0.0002039
131,K00841.01,15.3353,1.989e-05,-1.989e-05
8191,K07539.01,15.3416,0.0001275,-0.0001275
3636,K07652.01,15.3466,0.0002428,-0.0002428
6933,K03878.02,15.3573,0.0001061,-0.0001061
1187,K00191.01,15.3588,2.129e-06,-2.129e-06
2573,K02910.01,15.3626,0.0001032,-0.0001032
246,K00899.03,15.3685,4.067e-05,-4.067e-05
124,K00824.01,15.3756,1.017e-05,-1.017e-05
1516,K02007.01,15.3789,0.0001383,-0.0001383
1267,K01593.02,15.3825,0.0001144,-0.0001144
7704,K07072.01,15.3903,0.0002628,-0.0002628
6753,K05768.01,15.4033,0.0002551,-0.0002551
1910,K02160.02,15.4088,3.5205e-05,-3.5205e-05
2342,K02709.01,15.4127,0.0002555,-0.0002555
2797,K00279.02,15.4131,4.684e-05,-4.684e-05
5483,K01782.01,15.4204,4.368e-06,-4.368e-06
1235,K01470.01,15.434,3.693e-05,-3.693e-05
1569,K01935.01,15.4443,2.571e-05,-2.571e-05
7923,K06968.01,15.4461,8.61e-07,-8.61e-07
441,K01062.01,15.4516,8.522e-05,-8.522e-05
3326,K00631.01,15.4581,3.094e-06,-3.094e-06
6298,K03317.01,15.5286,6.9e-05,-6.9e-05
7471,K06773.01,15.5375,9.1e-07,-9.1e-07
7774,K07478.01,15.5414,1.501e-06,-1.501e-06
3987,K04252.01,15.5714,0.0001077,-0.0001077
851,K01336.02,15.5736,0.0001006,-0.0001006
4893,K03394.01,15.5764,0.0001815,-0.0001815
8255,K06360.01,15.5828,2.985e-06,-2.985e-06
9509,K02263.03,15.5944,0.0002846,-0.0002846
